"id:ID(Person-ID)","name",":LABEL"
"1005541","钟楚红","Person"
"1044746","林青霞","Person"
"1028614","叶倩文","Person"
"1028605","郑浩南","Person"
"1054282","午马","Person"
"1274568","张国强","Person"
"1048476","秦沛","Person"
"1054239","谷峰","Person"
"1275451","曾江","Person"
"1127819","吴君如","Person"
"1027899","马塞洛·马斯楚安尼","Person"
"1032761","尼瓦多·莎瓦特利","Person"
"1096752","加布里埃拉·佐洛杰里","Person"
"1119726","Folco Lulli","Person"
"1066607","伯纳德·布里尔","Person"
"1018495","拉法艾拉·卡拉","Person"
"1041805","弗兰索斯·皮埃尔","Person"
"1146488","Vittorio Sanipoli","Person"
"1132801","Mario Pisu","Person"
"1111128","Kenneth Kove","Person"
"1041411","安妮·吉拉尔多","Person"
"1085365","埃达·费德罗娜奥","Person"
"1344517","Anna Di Silvio","Person"
"309866.2667426402","Jean-Pierre Bacri","Person"
"869638.71909455","Isabelle Huppert","Person"
"484477.9804773713","Miou-Miou","Person"
"1041025","马龙·白兰度","Person"
"1048155","詹姆斯·梅森","Person"
"1027872","葛丽亚·嘉逊","Person"
"1040531","凯文·克莱恩","Person"
"1054431","丹泽尔·华盛顿","Person"
"1123046","凯文·麦克纳利","Person"
"74075.08674161111","Albert Ndinda","Person"
"451038.9994225874","Sydney Arnold","Person"
"643269.213857209","Guy Bertrand","Person"
"334299.3455718237","Andrew Bicknell","Person"
"1294026","坎布兹亚·帕托维","Person"
"1326811","满艳·莫克丹","Person"
"1009626","贾法·帕纳西","Person"
"1326812","哈蒂·赛义迪","Person"
"1171342","Hannah Hodson","Person"
"1138841","安德烈·罗佑 ","Person"
"1049680","罗西·培瑞兹","Person"
"1101887","Hazelle Goodman","Person"
"1016832","Coati Mundi","Person"
"1143205","Lanette Ware","Person"
"1031862","大卫·休里斯","Person"
"1031922","凯莉·麦克唐纳","Person"
"1069738","Jordan Clarke","Person"
"1230888","Jack Thompson","Person"
"1144272","Jake Ritzema","Person"
"1022787","玛莉亚·嘉西亚·古欣娜塔","Person"
"1290746","Ernesto Mahieux","Person"
"1086013","Giovanni Esposito","Person"
"1020487","蒋雯丽","Person"
"1301518","尤勇","Person"
"1048144","史蒂芬·鲍德温","Person"
"1044881","加布里埃尔·伯恩","Person"
"1041005","本尼西奥·德尔·托罗","Person"
"1041150","凯文·波拉克","Person"
